0x06012c8cf97bead5deae237070f9587f8e7a266d,Crypto Kitties,CK,0,https://etherscan.io/token/0x06012c8cf97bead5deae237070f9587f8e7a266d,???,Should remove this from DB
0x0e8d6b471e332f140e7d9dbb99e5e3822f728da6,ABYSS,ABYSS,18,https://etherscan.io/token/0x0e8d6b471e332f140e7d9dbb99e5e3822f728da6,NEUTRAL,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466,AION,AION,8,https://etherscan.io/token/0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466,NEUTRAL,
0x949bed886c739f1a3273629b3320db0c5024c719,AMIS,AMIS,9,https://etherscan.io/token/0x949bed886c739f1a3273629b3320db0c5024c719,NEUTRAL,
0x1a7a8bd9106f2b8d977e08582dc7d24c723ab0db,AppCoins,APPC,18,https://etherscan.io/token/0x1a7a8bd9106f2b8d977e08582dc7d24c723ab0db,NEUTRAL,
0xba5f11b16b155792cf3b2e6880e8706859a8aeb6,Aeron,ARN,8,https://etherscan.io/token/0xba5f11b16b155792cf3b2e6880e8706859a8aeb6,NEUTRAL,
0xfec0cf7fe078a500abf15f1284958f22049c2c7e,Maecenas ART Token,ART,18,https://etherscan.io/token/0xfec0cf7fe078a500abf15f1284958f22049c2c7e,NEUTRAL,
0x865d176351f287fe1b0010805b110d08699c200a,BananaCoin Extended,BCO,8,https://etherscan.io/token/0x865d176351f287fe1b0010805b110d08699c200a,NEUTRAL,
0x1c4481750daa5ff521a2a7490d9981ed46465dbd,BlockMason Credit Protocol Token,BCPT,18,https://etherscan.io/token/0x1c4481750daa5ff521a2a7490d9981ed46465dbd,NEUTRAL,
0x986ee2b944c42d017f52af21c4c69b84dbea35d8,BitMartToken,BMX,18,https://etherscan.io/token/0x986ee2b944c42d017f52af21c4c69b84dbea35d8,NEUTRAL,
0xd7732e3783b0047aa251928960063f863ad022d8,BrahmaOS,BRM,18,https://etherscan.io/token/0xd7732e3783b0047aa251928960063f863ad022d8,NEUTRAL,
0x7d4b8cce0591c9044a22ee543533b72e976e36c3,Change Coin,CAG,18,https://etherscan.io/token/0x7d4b8cce0591c9044a22ee543533b72e976e36c3,NEUTRAL,
0x1d462414fe14cf489c7a21cac78509f4bf8cd7c0,CanYaCoin,CAN,6,https://etherscan.io/token/0x1d462414fe14cf489c7a21cac78509f4bf8cd7c0,NEUTRAL,
0x1234567461d3f8db7496581774bd869c83d51c93,BitClave,CAT,18,https://etherscan.io/token/0x1234567461d3f8db7496581774bd869c83d51c93,NEUTRAL,
0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,Dai Stablecoin v1.0,DAI,18,https://etherscan.io/token/0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,NEUTRAL,this needs to go in
0x0cf0ee63788a0849fe5297f3407f701e122cc023,Streamr DATAcoin,DATA,18,https://etherscan.io/token/0x0cf0ee63788a0849fe5297f3407f701e122cc023,NEUTRAL,
0x151202c9c18e495656f372281f493eb7698961d5,DEBITUM,DEB,18,https://etherscan.io/token/0x151202c9c18e495656f372281f493eb7698961d5,NEUTRAL,
0x45ed02e374aef2e4b34c04e86ad9d45891d10751,Digital Fantasy Sports,DFS,18,https://etherscan.io/token/0x45ed02e374aef2e4b34c04e86ad9d45891d10751,NEUTRAL,
0x13f11c9905a08ca76e3e853be63d4f0944326c72,Divi Exchange Token,DIVX,18,https://etherscan.io/token/0x13f11c9905a08ca76e3e853be63d4f0944326c72,NEUTRAL,
0x5b26c5d0772e5bbac8b3182ae9a13f9bb2d03765,EDU Token,EDU,8,https://etherscan.io/token/0x5b26c5d0772e5bbac8b3182ae9a13f9bb2d03765,NEUTRAL,
0xd49ff13661451313ca1553fd6954bd1d9b6e02b9,ElectrifyAsia,ELEC,18,https://etherscan.io/token/0xd49ff13661451313ca1553fd6954bd1d9b6e02b9,NEUTRAL,
0x95daaab98046846bf4b2853e23cba236fa394a31,EtheremonToken,EMONT,8,https://etherscan.io/token/0x95daaab98046846bf4b2853e23cba236fa394a31,NEUTRAL,
0x5bc7e5f0ab8b2e10d2d0a3f21739fce62459aef3,Hut34 Entropy Token,ENTR,18,https://etherscan.io/token/0x5bc7e5f0ab8b2e10d2d0a3f21739fce62459aef3,NEUTRAL,
0x923108a439c4e8c2315c4f6521e5ce95b44e9b4c,Devery.io,EVE,18,https://etherscan.io/token/0x923108a439c4e8c2315c4f6521e5ce95b44e9b4c,NEUTRAL,
0xfbe878ced08132bd8396988671b450793c44bc12,Fox Trading,FOXT,18,https://etherscan.io/token/0xfbe878ced08132bd8396988671b450793c44bc12,NEUTRAL,
0x4f4f0db4de903b88f2b1a2847971e231d54f8fd3,Geens Platform Token,GEE,8,https://etherscan.io/token/0x4f4f0db4de903b88f2b1a2847971e231d54f8fd3,NEUTRAL,
0x543ff227f64aa17ea132bf9886cab5db55dcaddf,DAOstack,GEN,18,https://etherscan.io/token/0x543ff227f64aa17ea132bf9886cab5db55dcaddf,NEUTRAL,
0x8a854288a5976036a725879164ca3e91d30c6a1b,Guaranteed Entrance Token,GET,18,https://etherscan.io/token/0x8a854288a5976036a725879164ca3e91d30c6a1b,NEUTRAL,
0xeab43193cf0623073ca89db9b712796356fa7414,GOLDX,GOLDX,18,https://etherscan.io/token/0xeab43193cf0623073ca89db9b712796356fa7414,NEUTRAL,
0x9af839687f6c94542ac5ece2e317daae355493a1,Hydro Protocol Token,HOT,18,https://etherscan.io/token/0x9af839687f6c94542ac5ece2e317daae355493a1,NEUTRAL,
0x6c6ee5e31d828de241282b9606c8e98ea48526e2,HoloToken,HOT,18,https://etherscan.io/token/0x6c6ee5e31d828de241282b9606c8e98ea48526e2,NEUTRAL,
0x0d262e5dc4a06a0f1c90ce79c7a60c09dfc884e4,JET8 Token,J8T,8,https://etherscan.io/token/0x0d262e5dc4a06a0f1c90ce79c7a60c09dfc884e4,NEUTRAL,
0x8727c112c712c4a03371ac87a74dd6ab104af768,Jetcoin Institute Token,JET,18,https://etherscan.io/token/0x8727c112c712c4a03371ac87a74dd6ab104af768,NEUTRAL,
0xa4e8c3ec456107ea67d3075bf9e3df3a75823db0,Loom Network Token,LOOM,18,https://etherscan.io/token/0xa4e8c3ec456107ea67d3075bf9e3df3a75823db0,NEUTRAL,
0x957c30ab0426e0c93cd8241e2c60392d08c6ac8e,Modum Token,MOD,0,https://etherscan.io/token/0x957c30ab0426e0c93cd8241e2c60392d08c6ac8e,NEUTRAL,
0x2ef27bf41236bd859a95209e17a43fbd26851f92,MORPH,MORPH,4,https://etherscan.io/token/0x2ef27bf41236bd859a95209e17a43fbd26851f92,NEUTRAL,
0x263c618480dbe35c300d8d5ecda19bbb986acaed,MOT,MOT,18,https://etherscan.io/token/0x263c618480dbe35c300d8d5ecda19bbb986acaed,NEUTRAL,
0xffe02ee4c69edf1b340fcad64fbd6b37a7b9e265,NANJCOIN,NANJ,8,https://etherscan.io/token/0xffe02ee4c69edf1b340fcad64fbd6b37a7b9e265,NEUTRAL,
0xc15a399c4ea7815fe36857c9e290ee452a5d6b21,BoatPilot Token,NAVI,18,https://etherscan.io/token/0xc15a399c4ea7815fe36857c9e290ee452a5d6b21,NEUTRAL,
0x9e46a38f5daabe8683e10793b06749eef7d733d1,PolySwarm Nectar,NCT,18,https://etherscan.io/token/0x9e46a38f5daabe8683e10793b06749eef7d733d1,NEUTRAL,
0xa54ddc7b3cce7fc8b1e3fa0256d0db80d2c10970,NEVERDIE Coin,NDC,18,https://etherscan.io/token/0xa54ddc7b3cce7fc8b1e3fa0256d0db80d2c10970,NEUTRAL,
0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,Nexo,NEXO,18,https://etherscan.io/token/0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,NEUTRAL,
0x0235fe624e044a05eed7a43e16e3083bc8a4287a,Original Crypto Coin,OCC,18,https://etherscan.io/token/0x0235fe624e044a05eed7a43e16e3083bc8a4287a,NEUTRAL,
0xb5dbc6d3cf380079df3b27135664b6bcf45d1869,Omix,OMX,8,https://etherscan.io/token/0xb5dbc6d3cf380079df3b27135664b6bcf45d1869,NEUTRAL,
0xfedae5642668f8636a11987ff386bfd215f942ee,PolicyPal Network Token,PAL,18,https://etherscan.io/token/0xfedae5642668f8636a11987ff386bfd215f942ee,NEUTRAL,
0x2604fa406be957e542beb89e6754fcde6815e83f,Playkey Token,PKT,18,https://etherscan.io/token/0x2604fa406be957e542beb89e6754fcde6815e83f,NEUTRAL,
0xe477292f1b3268687a29376116b0ed27a9c76170,Herocoin,PLAY,18,https://etherscan.io/token/0xe477292f1b3268687a29376116b0ed27a9c76170,NEUTRAL,
0x809faaf63ee61b9133102b4fbe560219b534b6e4,PurpleCoin,PPC,18,https://etherscan.io/token/0x809faaf63ee61b9133102b4fbe560219b534b6e4,NEUTRAL,
0x408e41876cccdc0f92210600ef50372656052a38,Republic Protocol,REN,18,https://etherscan.io/token/0x408e41876cccdc0f92210600ef50372656052a38,NEUTRAL,
0xd0929d411954c47438dc1d871dd6081f5c5e149c,Refereum,RFR,4,https://etherscan.io/token/0xd0929d411954c47438dc1d871dd6081f5c5e149c,NEUTRAL,
0x3d1ba9be9f66b8ee101911bc36d3fb562eac2244,Rivetz,RVT,18,https://etherscan.io/token/0x3d1ba9be9f66b8ee101911bc36d3fb562eac2244,NEUTRAL,
0x6888a16ea9792c15a4dcf2f6c623d055c8ede792,Spectiv Signal Token,SIG,18,https://etherscan.io/token/0x6888a16ea9792c15a4dcf2f6c623d055c8ede792,NEUTRAL,
0x20f7a3ddf244dc9299975b4da1c39f8d5d75f05a,Sapien Network Token,SPN,6,https://etherscan.io/token/0x20f7a3ddf244dc9299975b4da1c39f8d5d75f05a,NEUTRAL,
0xbbff862d906e348e9946bfb2132ecb157da3d4b4,Sharder,SS,18,https://etherscan.io/token/0xbbff862d906e348e9946bfb2132ecb157da3d4b4,NEUTRAL,
0x12b306fa98f4cbb8d4457fdff3a0a0a56f07ccdf,Spectre.ai D-Token,SXDT,18,https://etherscan.io/token/0x12b306fa98f4cbb8d4457fdff3a0a0a56f07ccdf,NEUTRAL,
0xc596bd09d652827b0106292d3e378d5938df4b12,Teleport Token,TPT,18,https://etherscan.io/token/0xc596bd09d652827b0106292d3e378d5938df4b12,NEUTRAL,
0xced1a8529125d1bd06b54a7b01210df357d00885,Too Real Badge,TRL,0,https://etherscan.io/token/0xced1a8529125d1bd06b54a7b01210df357d00885,NEUTRAL,
0xc86d054809623432210c107af2e3f619dcfbf652,SENTINEL PROTOCOL,UPP,18,https://etherscan.io/token/0xc86d054809623432210c107af2e3f619dcfbf652,NEUTRAL,
0x82bd526bdb718c6d4dd2291ed013a5186cae2dca,dutyof.care Token,VDOC,18,https://etherscan.io/token/0x82bd526bdb718c6d4dd2291ed013a5186cae2dca,NEUTRAL,
0x056017c55ae7ae32d12aef7c679df83a85ca75ff,WyvernToken,WYV,18,https://etherscan.io/token/0x056017c55ae7ae32d12aef7c679df83a85ca75ff,NEUTRAL,
0x0f8c45b896784a1e408526b9300519ef8660209c,XMAX,XMX,8,https://etherscan.io/token/0x0f8c45b896784a1e408526b9300519ef8660209c,NEUTRAL,
0xbc86727e770de68b1060c91f6bb6945c73e10388,Ink Protocol,XNK,18,https://etherscan.io/token/0xbc86727e770de68b1060c91f6bb6945c73e10388,NEUTRAL,
0x0f513ffb4926ff82d7f60a05069047aca295c413,CrowdstartCoin,XSC,18,https://etherscan.io/token/0x0f513ffb4926ff82d7f60a05069047aca295c413,NEUTRAL,
0x55296f69f40ea6d20e478533c15a6b08b654e758,XY Oracle,XYO,18,https://etherscan.io/token/0x55296f69f40ea6d20e478533c15a6b08b654e758,NEUTRAL,
0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec,Polymath,POLY,18,https://etherscan.io/token/0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec,NEUTRAL,
0x27f610bf36eca0939093343ac28b1534a721dbb4,Wand Token,WAND,18,https://etherscan.io/token/0x27f610bf36eca0939093343ac28b1534a721dbb4,NEUTRAL,
0x5ca9a71b1d01849c0a95490cc00559717fcf0d1d,Aeternity,AE,18,https://etherscan.io/token/0x5ca9a71b1d01849c0a95490cc00559717fcf0d1d,NEUTRAL,
0xff3519eeeea3e76f1f699ccce5e23ee0bdda41ac,Blockchain Capital,BCAP,0,https://etherscan.io/token/0xff3519eeeea3e76f1f699ccce5e23ee0bdda41ac,OK,
0xa74476443119a942de498590fe1f2454d7d4ac0d,Golem Network Token,GNT,18,https://etherscan.io/token/0xa74476443119a942de498590fe1f2454d7d4ac0d,OK,WE NEED THIS
0xf7b098298f7c69fc14610bf71d5e02c60792894c,Guppy,GUP,3,https://etherscan.io/token/0xf7b098298f7c69fc14610bf71d5e02c60792894c,OK,
0xba2184520a1cc49a6159c57e61e1844e085615b6,HelloGold Token,HGT,8,https://etherscan.io/token/0xba2184520a1cc49a6159c57e61e1844e085615b6,OK,
0xf8e386eda857484f5a12e4b5daa9984e06e73705,Indorse Token,IND,18,https://etherscan.io/token/0xf8e386eda857484f5a12e4b5daa9984e06e73705,OK,
0x0f5d2fb29fb7d3cfee444a200298f468908cc942,Decentraland,MANA,18,https://etherscan.io/token/0x0f5d2fb29fb7d3cfee444a200298f468908cc942,OK,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,Maker,MKR,18,https://etherscan.io/token/0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,OK,
0xd8912c10681d8b21fd3742244f44658dba12264e,Pluton,PLU,18,https://etherscan.io/token/0xd8912c10681d8b21fd3742244f44658dba12264e,OK,
0xb9e7f8568e08d5659f5d29c4997173d84cdf2607,Swarm City Token,SWT,18,https://etherscan.io/token/0xb9e7f8568e08d5659f5d29c4997173d84cdf2607,OK,
0x6531f133e6deebe7f2dce5a0441aa7ef330b4e53,Chronobank TIME,TIME,8,https://etherscan.io/token/0x6531f133e6deebe7f2dce5a0441aa7ef330b4e53,OK,
0xf230b790e05390fc8295f4d3f60332c93bed42e2,Tronix,TRX,6,https://etherscan.io/token/0xf230b790e05390fc8295f4d3f60332c93bed42e2,OK,
0x5c543e7ae0a1104f78406c340e9c64fd9fce5170,vSlice,vSlice,0,https://etherscan.io/token/0x5c543e7ae0a1104f78406c340e9c64fd9fce5170,OK,
0x4df812f6064def1e5e029f1ca858777cc98d2d81,Xaurum,XAUR,8,https://etherscan.io/token/0x4df812f6064def1e5e029f1ca858777cc98d2d81,OK,
0x05f4a42e251f2d52b8ed15e9fedaacfcef1fad27,Zilliqa,ZIL,12,https://etherscan.io/token/0x05f4a42e251f2d52b8ed15e9fedaacfcef1fad27,OK,
0xba7435a4b4c747e0101780073eeda872a69bdcd4,AirdropToken,AIRDROP,18,https://etherscan.io/token/0xba7435a4b4c747e0101780073eeda872a69bdcd4,UNKNOWN,
0xffa93aacf49297d51e211817452839052fdfb961,Distributed Credit Chain,DCC,18,https://etherscan.io/token/0xffa93aacf49297d51e211817452839052fdfb961,UNKNOWN,
0x08d32b0da63e2c3bcf8019c9c5d849d7a9d791e6,Dentacoin,DCN,0,https://etherscan.io/token/0x08d32b0da63e2c3bcf8019c9c5d849d7a9d791e6,UNKNOWN,
0x0deecb13f4e801bdbf2721875756d44b207ca580,ETHERCToken,EET,18,https://etherscan.io/token/0x0deecb13f4e801bdbf2721875756d44b207ca580,UNKNOWN,
0xd0b3462481c33f63a288cd1923e2a261ee65b4ff,EGO Badge,EGO,0,https://etherscan.io/token/0xd0b3462481c33f63a288cd1923e2a261ee65b4ff,UNKNOWN,
0x342156c8d3ba54abc67920d35ba1d1e67201ac9c,Elsevier,ELV,8,https://etherscan.io/token/0x342156c8d3ba54abc67920d35ba1d1e67201ac9c,UNKNOWN,
0x4e1945d8a75092923f39d4e332d8f3cb0afaeb51,Energy Saving Chain,ENSA,18,https://etherscan.io/token/0x4e1945d8a75092923f39d4e332d8f3cb0afaeb51,UNKNOWN,
0xc1f5ba8bab3ca299f9817876a6715627f9e2b11a,FIFA.win,FIFAmini,18,https://etherscan.io/token/0xc1f5ba8bab3ca299f9817876a6715627f9e2b11a,UNKNOWN,
0xc60000ba92b436bc165fd48d803bce95a099ab67,Frasindo Rent,FRAS,8,https://etherscan.io/token/0xc60000ba92b436bc165fd48d803bce95a099ab67,UNKNOWN,
0xc8058d59e208399b76e66da1ec669dd6b1bee2ea,Gold Bits Coin,GBC,10,https://etherscan.io/token/0xc8058d59e208399b76e66da1ec669dd6b1bee2ea,UNKNOWN,
0xe2b407160aad5540eac0e80338b9a5085c60f25b,GPN Coin,GPN,18,https://etherscan.io/token/0xe2b407160aad5540eac0e80338b9a5085c60f25b,UNKNOWN,
0x7b2f9706cd8473b4f5b7758b0171a9933fc6c4d6,An Etheal Promo,HEALP,0,https://etherscan.io/token/0x7b2f9706cd8473b4f5b7758b0171a9933fc6c4d6,UNKNOWN,
0xb68042de5b3da08a80c20d29aefab999d0848385,iDAG SPACE,iDAG,18,https://etherscan.io/token/0xb68042de5b3da08a80c20d29aefab999d0848385,UNKNOWN,
0x9d22c3bf2b51213a3572e865ecf78fab0294e75b,KickCity Token,KCY,18,https://etherscan.io/token/0x9d22c3bf2b51213a3572e865ecf78fab0294e75b,UNKNOWN,
0xd4e26b4e8e9881e8905315aba189b694f2307757,Kotlind,KTD,9,https://etherscan.io/token/0xd4e26b4e8e9881e8905315aba189b694f2307757,UNKNOWN,
0x48bd67ad140c9d10f94099c1cef7ab17d90ac335,Leber Network,LBN,18,https://etherscan.io/token/0x48bd67ad140c9d10f94099c1cef7ab17d90ac335,UNKNOWN,
0xe99ddae9181957e91b457e4c79a1b577e55a5742,Link Managenent Chain Token,LMM,8,https://etherscan.io/token/0xe99ddae9181957e91b457e4c79a1b577e55a5742,UNKNOWN,
0x49e033122c8300a6d5091acf667494466ee4a9d2,MEET.ONE,MEET.ONE,18,https://etherscan.io/token/0x49e033122c8300a6d5091acf667494466ee4a9d2,UNKNOWN,
0x617b3f8050a0bd94b6b1da02b4384ee5b4df13f4,MetaMark,META,18,https://etherscan.io/token/0x617b3f8050a0bd94b6b1da02b4384ee5b4df13f4,UNKNOWN,
0x17f8afb63dfcdcc90ebe6e84f060cc306a98257d,Nebula AI Token,NBAI,18,https://etherscan.io/token/0x17f8afb63dfcdcc90ebe6e84f060cc306a98257d,UNKNOWN,
0x1f0480a66883de97d2b054929252aae8f664c15c,NePay,NEP,18,https://etherscan.io/token/0x1f0480a66883de97d2b054929252aae8f664c15c,UNKNOWN,
0x5a3c9a1725aa82690ee0959c89abe96fd1b527ee,PiedPiperCoin,PPI,18,https://etherscan.io/token/0x5a3c9a1725aa82690ee0959c89abe96fd1b527ee,UNKNOWN,
0x4689a4e169eb39cc9078c0940e21ff1aa8a39b9c,Proton Token,PTT,18,https://etherscan.io/token/0x4689a4e169eb39cc9078c0940e21ff1aa8a39b9c,UNKNOWN,
0xcb5ea3c190d8f82deadf7ce5af855ddbf33e3962,Qubitica,QBIT,6,https://etherscan.io/token/0xcb5ea3c190d8f82deadf7ce5af855ddbf33e3962,UNKNOWN,
0x74fd51a98a4a1ecbef8cc43be801cce630e260bd,SiaCashCoin,SCC,18,https://etherscan.io/token/0x74fd51a98a4a1ecbef8cc43be801cce630e260bd,UNKNOWN,
0xe3278df3eb2085ba9b6899812a99a10f9ca5e0df,TouristToken,TOTO,8,https://etherscan.io/token/0xe3278df3eb2085ba9b6899812a99a10f9ca5e0df,UNKNOWN,
0x38405fa410c6eba342f9eb5ac66b2aaf6498c8e9,VectoraicToken,VT,18,https://etherscan.io/token/0x38405fa410c6eba342f9eb5ac66b2aaf6498c8e9,UNKNOWN,
